	ao_ad	ao_adex	ao_adn	ao_ate	ao_cc	ao_dd	ao_ddc	ao_ddi	ao_ddin	ao_ddn	ao_ddnn	ao_lst	ao_nni	ao_nnin	ao_od	ao_odi	ao_odin	ao_odn	ao_odnn	ao_odt	ao_oth	ao_slr	ba_cn	fp_yr	ricf_oid
233	0.00	3,633.50	0.00	229,478.01	173,000.00	0.00	0.00	0.00	0.00	0.00	0.00	3,464,200.35	null	null	0.00	0.00	0.00	0.00	0.00	0.00	14,676.40	38,168.11	安吉县企业家助学基金会	2016	1190
234	465,594.50	0.00	0.00	159,240.35	150,803.00	465,594.50	465,594.50	0.00	0.00	0.00	0.00	7,545,208.09	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8,437.35	辽宁省大连海事大学博联助学基金会	2016	3010
235	0.00	90,483.72	0.00	90,483.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	河南省中天文化基金会	2016	5837
236	0.00	23,223.65	0.00	379,823.65	334,600.00	0.00	0.00	0.00	0.00	0.00	0.00	4,097,756.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	22,000.00	天津市宏志教育基金会	2016	1077
237	2,016,800.00	5,634.00	0.00	4,375,434.00	4,369,800.00	1,976,800.00	20,000.00	1,956,800.00	0.00	0.00	0.00	2	Match failed	Match failed	40,000.00	0.00	0.00	40,000.00	0.00	0.00	null	0.00	温州市鹿城区人民教育基金会	2016	2495
238	641,000.00	10,390.00	0.00	598,890.00	588,500.00	470,000.00	0.00	470,000.00	0.00	0.00	0.00	2	Match failed	Match failed	171,000.00	171,000.00	0.00	0.00	0.00	0.00	0.00	0.00	武义县教育基金会	2016	1848
239	0.00	7,300.00	528,840.00	705,686.00	678,786.00	0.00	0.00	0.00	0.00	528,840.00	528,840.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	19,600.00	哈尔滨市道里区残疾人福利基金会	2016	962
240	200,000.00	5.22	0.00	5.22	0.00	200,000.00	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	陕西省青年创业就业基金会	2016	3217
241	513,801.00	0.00	263,328.00	607,937.22	431,228.50	0.00	0.00	0.00	0.00	0.00	0.00	2,773,606.25	null	null	0.00	0.00	0.00	0.00	0.00	0.00	152,708.72	24,000.00	甘肃省世恩慈善基金会	2016	2695
242	5,369,578.00	62,132.00	0.00	5,285,145.91	4,822,681.03	5,369,578.00	2,707,298.00	2,662,280.00	0.00	0.00	0.00	2,014,255.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,682.88	398,650.00	青海省雪域仁济慈善基金会	2016	3269
243	498,251.00	3,500.00	0.00	501,900.00	498,400.00	498,251.00	498,251.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	遂昌县人民教育基金会	2016	3062
244	0.00	15,795.66	0.00	1,124,432.41	1,021,601.39	0.00	0.00	0.00	0.00	0.00	0.00	7,552,641.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	87,035.36	陕西省楠竹教育基金会	2016	3196
245	8,935,152.23	15,617.00	0.00	3,722,092.80	3,696,475.80	8,935,152.23	3,264,252.23	5,670,900.00	0.00	0.00	0.00	22,535,871.33	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10,000.00	浙江师范大学教育基金会	2016	2231
246	1,810,200.00	56,919.06	0.00	5,553,960.72	5,284,385.30	1,810,200.00	200.00	1,810,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	27,067.71	185,588.65	广西见义勇为基金会	2016	1641
247	500,000.00	2,219.00	0.00	634,485.79	632,266.79	500,000.00	500,000.00	0.00	0.00	0.00	0.00	951,948.33	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	黑龙江省求真经济研究基金会	2016	3328
248	428,017.43	11,431.00	506,236.00	1,556,436.50	1,425,021.66	428,017.43	245,703.43	182,314.00	502,936.00	506,236.00	3,300.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	66.41	119,917.43	重庆大德公益基金会	2016	3084
249	8,000,000.00	0.00	0.00	0.00	0.00	8,000,000.00	0.00	8,000,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	陕西省现代科技创业基金会	2016	3201
250	662,148.87	3,235.00	0.00	689,583.87	662,148.87	662,148.87	0.00	662,148.87	0.00	0.00	0.00	2,134,090.07	null	null	0.00	0.00	0.00	0.00	0.00	0.00	200.00	24,000.00	河南省上上公益基金会	2016	2089
251	4,276,545.33	246,867.86	5,595,393.40	10,499,510.40	9,853,424.38	4,276,545.33	386,182.33	3,890,363.00	5,595,393.40	5,595,393.40	0.00	0.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	3,029.60	396,188.56	广西红十字基金会	2016	1638
252	0.00	0.00	0.00	1,199,576.60	1,097,577.00	0.00	0.00	0.00	0.00	0.00	0.00	13,571,097.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	101,999.60	金华市永远的荣光艺术教育基金会	2016	3108
253	2,833,045.85	0.00	72,986.20	9,320,905.74	8,520,890.25	2,833,045.85	397,121.00	2,435,924.85	71,923.00	72,986.20	1,063.20	24,944,350.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	39,292.11	760,723.38	陈香梅公益基金会	2016	3161
254	4,334,294.51	52,822.62	0.00	3,325,311.04	3,186,606.53	4,334,294.51	4,334,294.51	0.00	0.00	0.00	0.00	4,475,299.91	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85,881.89	云南和谊公益基金会	2016	317
255	8,099,188.40	43,058.54	0.00	7,959,286.15	7,797,965.00	8,099,188.40	108,165.84	7,991,022.56	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	58,132.64	60,129.97	辽宁省红十字基金会	2016	3022
256	1,183,980.00	0.00	0.00	825,901.37	823,901.37	1,183,980.00	0.00	1,183,980.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000.00	0.00	浙江省光明慈善基金会	2016	5636
257	0.00	6,490.00	0.00	190,875.00	180,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,088,966.93	null	null	0.00	0.00	0.00	0.00	0.00	0.00	4,385.00	0.00	河南省中原老龄产业发展基金会	2016	2094
258	0.00	700.00	0.00	164,653.00	149,500.00	0.00	0.00	0.00	0.00	0.00	0.00	1,056,937.27	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	11,453.00	3,000.00	河南省博研助学基金会	2016	2107
259	0.00	0.00	0.00	31,187.50	26,571.00	0.00	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	4,616.50	0.00	江山市人民教育基金会	2016	1888
260	1,329,719.00	40,190.78	0.00	2,605,190.78	2,543,000.00	1,329,719.00	703,219.00	626,500.00	0.00	0.00	0.00	17,861,654.96	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	null	22,000.00	河北师范大学教育基金会	2016	2066
261	8,382,605.00	1,477.00	0.00	2,573,180.01	2,571,703.01	2,347,505.00	0.00	2,347,505.00	0.00	0.00	0.00	3,315,008.22	null	null	6,035,100.00	0.00	0.00	6,035,100.00	0.00	0.00	0.00	0.00	吉林省振国健康事业公益基金会	2016	924
262	115,360.00	0.00	0.00	167,340.00	154,900.00	115,360.00	0.00	115,360.00	0.00	0.00	0.00	3,724,760.03	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	12,440.00	哈尔滨职业技术学院教育发展基金会	2016	4409
263	20,000,000.00	0.00	0.00	3,225.00	0.00	20,000,000.00	0.00	20,000,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,225.00	0.00	内蒙古沪蒙资本市场发展基金会	2016	4954
264	975,000.00	4,500.00	2,197,500.00	2,555,966.00	2,550,601.00	975,000.00	0.00	975,000.00	2,197,500.00	2,197,500.00	0.00	4,056,375.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	865.00	0.00	浙江中国计量大学教育基金会	2016	6384
265	3,700,000.00	39,774.40	120,120.00	4,385,687.66	3,957,142.92	3,700,000.00	1,500,000.00	2,200,000.00	120,120.00	120,120.00	0.00	36,134,378.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	261,692.20	127,078.14	致福慈善基金会	2016	3538
266	0.00	9,020.00	0.00	309,270.00	294,250.00	0.00	0.00	0.00	0.00	0.00	0.00	2,022,519.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	6,000.00	黑龙江省许勇爱心慈善基金会	2016	3773
267	1,009,833.62	4,783.00	0.00	786,951.46	746,068.46	1,009,833.62	219,000.00	790,833.62	0.00	0.00	0.00	4,702,416.59	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36,100.00	温州市永乐科技奖励医疗救助基金会	2016	2487
268	21,109,045.00	240,141.28	16,039.80	25,584,474.65	25,313,538.34	21,109,045.00	193,712.00	20,915,333.00	16,039.80	16,039.80	0.00	30,836,588.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	30,795.03	0.00	顺丰公益基金会	2016	3284
269	0.00	2,690.00	0.00	292,690.00	290,000.00	0.00	0.00	0.00	0.00	0.00	0.00	3,603,773.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	黑龙江垦区一戎水稻科技奖励基金会	2016	3307
270	4,043,100.00	7,000.00	0.00	3,937,938.20	3,929,325.00	4,043,100.00	0.00	4,043,100.00	0.00	0.00	0.00	10,014,193.93	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,613.20	0.00	浙江省网易慈善基金会	2016	2300
271	724,357.12	5,208.50	0.00	880,883.54	831,330.00	724,357.12	0.00	724,357.12	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	44,345.04	缙云县人民教育基金会	2016	2856
272	60,000.00	0.00	0.00	277,985.80	208,800.00	60,000.00	60,000.00	0.00	0.00	0.00	0.00	4,944,978.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14,093.80	55,092.00	瑞安市社会组织发展基金会	2016	2684
273	3,515,800.10	908.80	0.00	735,760.99	734,852.19	3,515,800.10	730,000.10	2,785,800.00	0.00	0.00	0.00	2,860,162.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	杭州市建兰中学教育发展基金会	2016	4903
274	137,500.00	14,658.20	0.00	193,730.20	175,300.00	137,500.00	94,000.00	43,500.00	0.00	0.00	0.00	2,045,545.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	172.00	3,600.00	河南省金阳光慈善救助基金会	2016	3579
275	4,889,251.96	85,608.52	2,935,319.65	8,319,751.66	8,176,410.36	4,863,137.64	1,882,227.64	2,980,910.00	2,935,319.65	2,935,319.65	0.00	12,359,593.81	null	null	26,114.32	0.00	0.00	26,114.32	0.00	0.00	498.13	57,234.65	浙江滴水慈善基金会	2016	2248
276	0.00	28,512.00	0.00	1,190,309.26	831,855.68	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	329,941.58	0.00	内蒙古包头市青山区教育基金会	2016	414
277	50,000.00	69,453.15	0.00	2,146,509.99	1,991,647.06	50,000.00	0.00	50,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	-8,050.22	93,460.00	陕西省西安市老龄事业发展基金会	2016	3212
278	1,675,000.00	37,679.82	0.00	1,078,643.31	773,817.29	1,675,000.00	300,000.00	1,375,000.00	0.00	0.00	0.00	500,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	4,118.00	263,028.20	贵州省青年创业就业基金会	2016	2984
279	408,900.00	19,260.00	0.00	946,731.06	862,500.00	408,900.00	408,900.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	64,971.06	0.00	锦州市公安民警救助基金会	2016	3122
280	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	陕西省府谷县教育基金会	2016	3192
281	1,840,590.00	9,330.00	0.00	923,920.00	914,590.00	1,840,590.00	0.00	1,840,590.00	0.00	0.00	0.00	50,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	河南省汝州市教育发展基金会	2016	4187
282	500,000.00	3,000.00	0.00	511,857.00	500,000.00	500,000.00	500,000.00	0.00	0.00	0.00	0.00	2,025,775.23	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,560.00	7,297.00	云南唯真教育基金会	2016	3911
283	5,707,132.00	60,787.20	0.00	7,370,039.80	6,825,852.60	5,707,132.00	1,100.00	5,706,032.00	0.00	0.00	0.00	5,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	483,400.00	内蒙古社会扶贫基金会	2016	4519
284	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	甘肃美慈教育基金会	2016	4423
285	445,341.00	28,747.20	0.00	272,769.04	244,021.84	445,341.00	59,000.00	386,341.00	0.00	0.00	0.00	3,417,923.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	西安石油大学教育基金会	2016	3693
286	12,430,830.00	247,706.02	0.00	7,892,195.98	7,624,187.80	12,430,830.00	9,100.00	12,421,730.00	0.00	0.00	0.00	108,016,780.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-229,113.64	249,415.80	云南大益爱心基金会	2016	321
287	192,000.00	0.00	0.00	189,981.50	164,685.00	192,000.00	192,000.00	0.00	0.00	0.00	0.00	1,995,724.15	null	null	0.00	0.00	0.00	0.00	0.00	0.00	7,296.50	18,000.00	河南省丹阳助老基金会	2016	2095
288	2,110,000.00	243.00	0.00	783,380.00	698,000.00	2,110,000.00	2,110,000.00	0.00	0.00	0.00	0.00	8,196,326.11	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	13,137.00	72,000.00	鄂托克旗教育基金会	2016	3079
289	0.00	185,259.23	2,381,897.56	3,845,227.40	3,561,161.01	0.00	0.00	0.00	2,381,897.56	2,381,897.56	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	68,929.50	29,877.66	大庆市残疾人福利基金会	2016	1042
290	41,962,995.26	670,758.87	38,000,000.00	61,471,540.10	59,120,823.62	41,962,995.26	2,563,818.80	39,399,176.46	38,000,000.00	38,000,000.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	-24,010.72	1,703,968.33	贵州省教育发展基金会	2016	2971
291	1,363,753.10	26,059.00	0.00	1,262,459.00	1,236,400.00	1,363,753.10	0.00	1,363,753.10	0.00	0.00	0.00	2,239,376.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	重庆市南川区教育基金会	2016	3088
292	777,831.42	8,957.00	0.00	13,098,879.00	12,817,000.00	777,831.42	0.00	777,831.42	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	263,322.00	9,600.00	温州市瓯海区人民教育基金会	2016	2489
293	270,000.00	14,125.00	0.00	1,966,125.00	1,952,000.00	270,000.00	270,000.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	绍兴市人民教育基金会	2016	2849
294	901,000.00	2,018.00	0.00	235,018.00	228,000.00	901,000.00	1,000.00	900,000.00	0.00	0.00	0.00	2,672,492.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5,000.00	黑龙江省协力扶贫救助基金会	2016	4993
295	60,000.00	17,039.67	0.00	20,039.67	0.00	60,000.00	0.00	60,000.00	0.00	0.00	0.00	4,941,408.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	3,000.00	甘肃省关心下一代基金会	2016	2699
296	460,585.12	23,520.18	0.00	760,070.18	736,550.00	460,585.12	351,008.33	109,576.79	0.00	0.00	0.00	1,709,210.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	浙江省舟山中学教育发展基金会	2016	2303
297	0.00	0.00	0.00	383,263.50	367,100.00	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	16,163.50	建德市见义勇为基金会	2016	1652
298	3,000.00	213,304.50	9,679,500.00	10,019,668.81	9,215,798.61	3,000.00	3,000.00	0.00	9,679,500.00	9,679,500.00	0.00	0.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	-103.30	590,669.00	中国法学交流基金会	2016	247
299	70,000.00	23,254.39	0.00	1,935,523.49	1,875,000.00	70,000.00	70,000.00	0.00	0.00	0.00	0.00	6,785,445.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,969.10	34,300.00	福建省少数民族发展基金会	2016	2791
300	27,651,485.66	0.00	0.00	20,024,677.92	18,476,937.92	27,612,317.53	10,702,317.53	16,910,000.00	0.00	0.00	0.00	64,971,354.82	0.00	0.00	39,168.13	39,168.13	0.00	0.00	0.00	0.00	1,101,297.98	446,442.02	安利公益基金会	2016	1189
301	362,000.00	2,869.50	0.00	3,824,169.50	3,800,000.00	362,000.00	0.00	362,000.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	6,300.00	15,000.00	龙游县人民教育基金会	2016	3344
302	10,996,380.20	32,193.79	0.00	8,027,611.33	7,995,417.54	10,996,380.20	406,954.60	10,589,425.60	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	辽宁省青少年发展基金会	2016	3033
303	0.00	247,566.72	0.00	3,417,566.72	3,170,000.00	0.00	0.00	0.00	0.00	0.00	0.00	106,963,104.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	刘彪慈善基金会	2016	470
304	23,103,000.00	610,738.56	0.00	3,140,566.56	2,529,828.00	23,103,000.00	0.00	23,103,000.00	0.00	0.00	0.00	29,738,110.10	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	哈尔滨医科大学发展基金会	2016	950
305	0.00	27,654.01	0.00	99,654.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	72,000.00	云南省亚洲微电影基金会	2016	3619
306	231,128.09	8,873.70	0.00	410,933.45	390,059.75	231,128.09	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	12,000.00	抚顺市雷锋基金会	2016	1716
307	1,903,558.20	7,397.00	0.00	1,946,457.00	1,939,060.00	1,903,558.20	453,558.20	1,450,000.00	0.00	0.00	0.00	100,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	宁波市北仑区人民教育基金会	2016	1168
308	375,692.26	115,633.48	0.00	4,368,775.64	4,253,142.16	375,692.26	149,747.39	225,944.87	0.00	0.00	0.00	51,937,423.71	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	宁波诺丁汉大学教育发展基金会	2016	1186
309	1,000,000.00	24,886.30	0.00	39,063.05	0.00	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	-2,623.25	16,800.00	重庆市渝中区教育发展基金会	2016	5113
310	0.00	4,556.00	0.00	143,135.15	45,470.00	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	87,109.15	6,000.00	云南省工业人才发展基金会	2016	336
311	0.00	2,500.00	0.00	3,300.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,298,936.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	800.00	0.00	陕西省阳光慈善基金会	2016	3215
312	890,974.22	221,671.17	0.00	16,041,231.30	15,062,076.03	890,974.22	25,746.00	865,228.22	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	757,484.10	中国经济改革研究基金会	2016	265
313	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	山东省泰山文化基金会	2016	3955
314	6,156,221.96	74,591.85	0.00	5,351,767.06	5,219,995.21	6,156,221.96	6,156,221.96	0.00	0.00	0.00	0.00	600,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	57,180.00	贵州省青年志愿服务基金会	2016	2985
315	0.00	296.00	0.00	296.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	云南仁联公益基金会	2016	5744
316	7,123.27	7,985.14	0.00	357,985.14	350,000.00	7,123.27	7,123.27	0.00	0.00	0.00	0.00	2,000,000.00	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	天津市荣程普济公益基金会	2016	4898
317	1,986,470.29	0.00	0.00	2,334,645.92	2,225,585.92	1,986,470.29	1,986,470.29	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	5,860.00	103,200.00	浙江省青少年英才奖励基金会	2016	2311
318	14,592,919.99	90,240.35	28,513,608.18	46,249,964.49	43,299,838.36	14,592,919.99	614,211.34	13,978,708.65	12,522,228.18	23,125,708.18	10,603,480.00	0.00	Match failed	Match failed	0.00	0.00	5,387,900.00	0.00	0.00	5,387,900.00	2,054,290.71	805,595.07	河南省残疾人福利基金会	2016	2132
319	0.00	1,743.00	0.00	165,504.30	100,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,245,855.58	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	63,761.30	0.00	浙江安吉县吴昌硕文化发展基金会	2016	3636
320	3,912,255.76	0.00	0.00	7,612,813.54	7,424,568.05	3,912,255.76	678,000.00	3,234,255.76	0.00	0.00	0.00	16,906,641.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	188,245.49	重庆市万州区教育基金会	2016	3085
321	876,800.00	274,069.02	0.00	4,555,492.56	4,211,305.10	876,800.00	0.00	876,800.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	70,118.44	浙江省老年事业发展基金会	2016	2301
322	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	青海省见义勇为基金会	2016	3267
323	5,501,085.53	0.00	0.00	8,932,114.83	8,536,308.59	5,501,085.53	1,085.53	5,500,000.00	0.00	0.00	0.00	52,029,702.89	null	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	395,806.24	包商银行公益基金会	2016	472
324	0.00	24,801.40	0.00	1,102,988.90	1,078,187.50	0.00	0.00	0.00	0.00	0.00	0.00	9,646,878.27	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	浙江硕源教育基金会	2016	2317
325	0.00	0.00	0.00	141,366.00	127,876.00	0.00	0.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	490.00	13,000.00	辽阳辽化教育奖励基金会	2016	3040
326	509,000.00	3,200.00	0.00	185,459.00	182,000.00	509,000.00	425,000.00	84,000.00	0.00	0.00	0.00	4,032,550.74	null	null	0.00	0.00	0.00	0.00	0.00	0.00	259.00	0.00	信阳师范学院教育发展基金会	2016	4734
327	0.00	5,650.87	0.00	882,111.77	782,639.62	0.00	0.00	0.00	0.00	0.00	0.00	17,719,882.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	31,777.68	62,043.60	辽宁省光复眼病防治基金会	2016	4499
328	7,959,972.10	0.00	0.00	18,283,645.27	17,133,918.86	7,266,001.50	0.00	7,266,001.50	0.00	0.00	0.00	2	Match failed	Match failed	693,970.60	693,970.60	0.00	0.00	0.00	0.00	0.00	1,149,726.41	中国器官移植发展基金会	2016	3459
329	136,650.00	3,553.50	0.00	371,773.42	368,219.92	136,650.00	136,650.00	0.00	0.00	0.00	0.00	2,019,800.00	0.00	null	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	云南慧邦尼公益基金会	2016	324
330	28,090,623.30	242,590.10	12,875.76	13,909,528.59	12,632,861.99	28,090,623.30	278,581.94	27,812,041.36	12,875.76	12,875.76	0.00	2,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	null	1,034,076.50	中国文物保护基金会	2016	242
331	0.00	14,135.20	1,280,000.00	1,970,956.41	1,932,821.21	0.00	0.00	0.00	1,280,000.00	1,280,000.00	0.00	11,076,588.27	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	24,000.00	福建师范大学附属中学正祥教育基金会	2016	2768
332	20,000.00	0.00	0.00	394,095.61	380,738.50	20,000.00	20,000.00	0.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	6,357.11	7,000.00	杭州市余杭区见义勇为基金会	2016	1804
333	0.00	18,866.00	0.00	373,866.00	355,000.00	0.00	0.00	0.00	0.00	0.00	0.00	4,634,277.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	辽宁省沈阳理工大学教育基金会	2016	3021
334	17,000,813.10	185,812.35	0.00	5,416,154.59	4,902,000.00	17,000,813.10	813.10	17,000,000.00	0.00	0.00	0.00	5,000,000.00	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	121,301.00	207,041.24	贵州省孔学堂发展基金会	2016	2967
335	2,289,284.45	29,711.20	0.00	2,734,556.71	2,478,820.02	2,289,284.45	1,532,171.58	757,112.87	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	525.75	225,499.74	重庆浙商爱心基金会	2016	3433
336	65,000.00	5,728.00	0.00	314,248.00	301,500.00	65,000.00	15,000.00	50,000.00	0.00	0.00	0.00	3,086,783.92	null	null	0.00	0.00	0.00	0.00	0.00	0.00	1,020.00	6,000.00	浙江钟伟嵊泗中学教育基金会	2016	3584
337	0.00	14,183.20	0.00	238,567.50	215,284.30	0.00	0.00	0.00	0.00	0.00	0.00	2,639,519.47	null	null	0.00	0.00	0.00	0.00	0.00	0.00	null	9,100.00	内蒙古清格尔泰蒙古语言文化基金会	2016	437
338	1,003,232,385.85	0.00	0.00	1,005,576,195.96	1,005,016,412.00	1,003,232,385.85	3,232,385.85	1,000,000,000.00	0.00	0.00	0.00	2	Match failed	Match failed	0.00	0.00	0.00	0.00	0.00	0.00	0.00	559,783.96	贵州省扶贫基金会	2016	2970
339	7,173,456.00	2,588.00	0.00	1,374,590.40	1,357,450.90	7,173,456.00	1,383,456.00	5,790,000.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1,451.50	13,100.00	河北省石家庄外国语教育集团助学基金会	2016	5887
